date,open,high,low,close,volume,pct_change
2000-05-23,2.2084,2.4571,2.1719,2.2474,77851197.63,-0.01
2000-05-24,2.2449,2.2813,1.9219,2.2188,73963197.74,-0.01
2000-05-25,2.2513,2.3854,2.1602,2.1875,56918398.26,-0.01
2000-05-26,2.1986,2.2592,2.0625,2.1986,18350399.44,0.01
2000-05-30,2.2578,2.3464,2.2474,2.2891,30364799.07,0.04
2000-05-31,2.2813,2.4167,2.2813,2.3776,46953598.57,0.04
2000-06-01,2.4479,2.4701,2.3828,2.444,41879998.72,0.03
2000-06-02,2.4948,2.7709,2.4948,2.7409,59193598.19,0.12
2000-06-05,2.737,2.9375,2.6276,2.7998,49190398.5,0.02
2000-06-06,2.81,2.9141,2.6459,2.6602,37588798.85,-0.05
2000-06-07,2.6407,2.6628,2.5026,2.5417,33235198.99,-0.04
2000-06-08,2.6068,2.6094,2.4584,2.5612,46070398.59,0.01
2000-06-09,2.6094,2.75,2.5703,2.6341,46727998.57,0.03
2000-06-12,2.6459,2.668,2.5052,2.5638,37996798.84,-0.03
2000-06-13,2.4922,2.6459,2.4792,2.6446,44783998.63,0.03
2000-06-14,2.6941,2.7084,2.6071,2.642,27508799.16,-0.0
2000-06-15,2.6341,2.711,2.4922,2.711,33825598.97,0.03
2000-06-16,2.7012,3.125,2.7005,3.1198,98759996.99,0.15
2000-06-19,3.112,3.5677,3.0339,3.3151,105215996.79,0.06
2000-06-20,3.3725,3.4115,3.2292,3.2709,61027198.14,-0.01
2000-06-21,3.2201,3.6667,3.2201,3.6029,61487998.12,0.1
2000-06-22,3.5873,3.6615,3.3724,3.4063,61420798.13,-0.05
2000-06-23,3.3152,3.3568,3.0834,3.0847,60739198.15,-0.09
2000-06-26,3.1459,3.4766,3.0964,3.4571,61799998.12,0.12
2000-06-27,3.4272,3.4845,2.8776,2.9688,60424798.16,-0.14
2000-06-28,3.0313,3.1459,2.7709,2.8542,58615198.21,-0.04
2000-06-29,2.8047,2.8047,2.3959,2.4427,118480796.39,-0.14
2000-06-30,2.5573,2.6928,2.4323,2.6485,120621596.32,0.08
2000-07-03,2.6667,2.75,2.5209,2.5469,23265599.29,-0.04
2000-07-05,2.5365,2.5417,2.1979,2.2735,77793597.63,-0.11
2000-07-06,2.2761,2.4949,2.2214,2.4115,60379198.16,0.06
2000-07-07,2.5,2.5417,2.375,2.4245,34655998.94,0.01
2000-07-10,2.3828,2.6094,2.3594,2.5495,35116798.93,0.05
2000-07-11,2.5157,2.8854,2.487,2.7552,75530397.7,0.08
2000-07-12,2.8699,2.9766,2.7787,2.8334,38815198.82,0.03
2000-07-13,2.8933,3.1147,2.888,3.099,45854398.6,0.09
2000-07-14,3.1615,3.2214,3.0,3.0755,28019999.15,-0.01
2000-07-17,3.1225,3.1251,3.0313,3.0417,10555199.68,-0.01
